Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,Returns_Pct,Log_Returns,Dollar_Change,Intraday_Range,Intraday_Range_Pct,Predicted
2023-11-20,25.4091,25.6829,25.3885,25.5105,25.5105,77987,25.5273,0.4639,0.004628,0.1178,0.2945,1.1598,36.971870909458616
2023-11-21,25.5948,25.6909,25.5948,25.6652,25.6652,96527,25.6503,0.6062,0.006044,0.1547,0.0961,0.3754,36.9752998511155
2023-11-22,25.5382,25.7722,25.5382,25.6769,25.6769,49167,25.6624,0.0455,0.000455,0.0117,0.234,0.9163,36.97781201312019
2023-11-23,24.9269,24.9269,24.8544,24.902,24.902,84451,24.8945,-3.0177,-0.030642,-0.7749,0.0725,0.2918,36.97914666062249
2023-11-24,24.558,24.558,24.3326,24.4498,24.4498,118452,24.4468,-1.8162,-0.018329,-0.4523,0.2254,0.9263,36.97917024646479
2023-11-27,24.8478,25.0498,24.8478,24.9229,24.9229,68866,24.9402,1.935,0.019165,0.4731,0.202,0.813,36.977889706680834
2023-11-28,24.8695,25.063,24.5481,24.7746,24.7746,82327,24.7952,-0.5951,-0.005969,-0.1483,0.5149,2.0975,36.97545071021447
2023-11-29,24.7425,24.7425,24.715,24.7177,24.7177,45990,24.725,-0.2293,-0.002296,-0.0568,0.0275,0.1112,36.97212115752307
2023-11-30,24.6056,24.6056,24.4115,24.4117,24.4117,57902,24.4762,-1.2383,-0.01246,-0.3061,0.194,0.7949,36.96826179039634
2023-12-01,24.607,25.1962,24.1051,24.7947,24.7947,70626,24.6987,1.5691,0.01557,0.3831,1.091,4.5262,36.96428713350649
2023-12-04,25.2652,25.592,25.2652,25.2762,25.2762,144242,25.3778,1.9419,0.019232,0.4815,0.3268,1.2936,36.96062099388362
2023-12-05,25.8332,26.16,25.8332,25.9459,25.9459,158858,25.9797,2.6496,0.026151,0.6697,0.3268,1.2652,36.95765129319748
2023-12-06,25.5181,25.5181,25.3154,25.3708,25.3708,73048,25.4014,-2.2166,-0.022415,-0.5751,0.2027,0.8005,36.95568904432619
2023-12-07,26.0088,26.243,26.0088,26.2086,26.2086,160322,26.1535,3.3022,0.032488,0.8378,0.2343,0.9007,36.954935807998496
2023-12-08,26.4452,26.6002,26.4452,26.5358,26.5358,58371,26.5271,1.2485,0.012408,0.3272,0.155,0.5862,36.95546303162183
2023-12-11,25.7201,25.7201,25.5496,25.6219,25.6219,175108,25.6306,-3.4439,-0.035046,-0.9139,0.1705,0.6673,36.9572053834146
2023-12-12,25.2256,25.2256,25.1129,25.1695,25.1695,123600,25.1693,-1.7657,-0.017815,-0.4524,0.1127,0.4488,36.95996869037913
2023-12-13,25.5376,25.804,25.5376,25.6473,25.6473,62473,25.663,1.8983,0.018805,0.4778,0.2665,1.0435,36.96345153015093
2023-12-14,26.0024,26.0827,26.0024,26.0567,26.0567,79849,26.0473,1.596,0.015834,0.4093,0.0803,0.3088,36.967278080581515
2023-12-15,25.9725,26.0074,25.9725,25.9814,25.9814,109545,25.9871,-0.2888,-0.002892,-0.0752,0.0349,0.1342,36.97103865014638
2023-12-18,26.0605,26.0971,26.0605,26.0711,26.0711,48242,26.0762,0.345,0.003444,0.0896,0.0366,0.1406,36.9743335206603
2023-12-19,26.2459,26.3157,26.2459,26.2894,26.2894,71026,26.2837,0.8374,0.008339,0.2183,0.0697,0.2657,36.97681541276634
2023-12-20,26.533,26.9651,26.533,26.6409,26.6409,67904,26.713,1.3371,0.013282,0.3515,0.4321,1.6284,36.97822606501445
2023-12-21,26.4913,26.4913,26.4245,26.4648,26.4648,116183,26.4602,-0.6609,-0.006631,-0.1761,0.0668,0.2527,36.97842307625555
2023-12-22,26.7199,26.8628,26.7199,26.8319,26.8319,133110,26.8048,1.387,0.013775,0.3671,0.1429,0.5348,36.9773942249795
2023-12-25,26.9752,26.9752,26.9399,26.9483,26.9483,93238,26.9545,0.4338,0.004329,0.1164,0.0354,0.1313,36.97525783198334
2023-12-26,25.9709,25.9709,25.7897,25.87,25.87,150414,25.8769,-4.0012,-0.040835,-1.0783,0.1813,0.7028,36.97224922833118
2023-12-27,25.6245,25.6245,25.5251,25.5989,25.5989,86659,25.5829,-1.0479,-0.010535,-0.2711,0.0995,0.3897,36.96869486877196
2023-12-28,25.9339,26.0756,25.9339,26.0066,26.0066,119653,26.0054,1.5925,0.015799,0.4077,0.1417,0.5463,36.964976934435036
2023-12-29,26.9783,27.0429,26.9783,27.0103,27.0103,129610,27.0105,3.8596,0.03787,1.0038,0.0646,0.2395,36.961492260248974
2024-01-01,26.4648,26.4648,25.8035,26.1856,26.1856,128133,26.1513,-3.0535,-0.031011,-0.8248,0.6613,2.5627,36.958609998849205
2024-01-02,26.7832,27.0429,26.7832,27.0105,27.0105,151472,26.9455,3.1505,0.031019,0.825,0.2597,0.9698,36.95663253541435
2024-01-03,27.4691,27.5054,27.4691,27.4779,27.4779,114686,27.4841,1.7304,0.017156,0.4674,0.0363,0.1321,36.955763789387106
2024-01-04,27.4614,27.4614,27.3445,27.4286,27.4286,79422,27.4115,-0.1794,-0.001796,-0.0493,0.117,0.4277,36.9560882231365
2024-01-05,27.3449,27.367,27.1245,27.2343,27.2343,69857,27.2419,-0.7086,-0.007111,-0.1943,0.2426,0.8942,36.95756271428289
2024-01-08,26.6247,26.6247,26.5813,26.5981,26.5981,123841,26.6014,-2.3358,-0.023636,-0.6362,0.0434,0.1633,36.96002206393874
2024-01-09,26.6811,26.8401,26.5881,26.7873,26.7873,124041,26.7385,0.7112,0.007087,0.1892,0.252,0.9477,36.96319745644248
2024-01-10,26.3503,26.3503,26.288,26.302,26.302,148257,26.3134,-1.8119,-0.018285,-0.4853,0.0623,0.2371,36.966745812817905
2024-01-11,26.3051,26.3051,26.0966,26.1934,26.1934,54134,26.1984,-0.4125,-0.004134,-0.1085,0.2085,0.799,36.970286835724856
2024-01-12,26.2582,26.3765,26.2582,26.3045,26.3045,52059,26.3131,0.4238,0.004229,0.111,0.1182,0.4502,36.97344374822323
2024-01-15,26.5338,26.688,26.5338,26.5997,26.5997,73748,26.6072,1.1225,0.011162,0.2953,0.1542,0.5811,36.975883364385226
2024-01-16,27.3442,27.3962,27.3442,27.3688,27.3688,72119,27.3697,2.8915,0.028504,0.7691,0.052,0.1902,36.97735123232175
2024-01-17,28.0507,28.3572,28.0507,28.0716,28.0716,142994,28.1598,2.5676,0.025352,0.7027,0.3065,1.0928,36.977698145263126
2024-01-18,27.5433,27.5433,27.4782,27.5158,27.5158,152649,27.5124,-1.9797,-0.019996,-0.5557,0.0652,0.2371,36.9768952616206
2024-01-19,27.2159,27.2159,27.0808,27.1013,27.1013,77498,27.1327,-1.5064,-0.015179,-0.4145,0.135,0.4987,36.975036307047475
2024-01-22,27.2649,27.2649,27.1637,27.2376,27.2376,86333,27.2221,0.5031,0.005018,0.1363,0.1011,0.3724,36.97232671723245
2024-01-23,27.1715,27.2751,27.0322,27.1327,27.1327,59101,27.1467,-0.3853,-0.003861,-0.105,0.2429,0.8985,36.969060970920964
2024-01-24,27.2424,27.8581,27.1589,27.4126,27.4126,88011,27.4766,1.0317,0.010264,0.2799,0.6992,2.5744,36.965590610434546
2024-01-25,27.5846,27.6736,27.5846,27.6042,27.6042,59545,27.6208,0.6989,0.006965,0.1916,0.0889,0.3224,36.96228641998641
2024-01-26,27.4903,27.4965,27.0608,27.469,27.469,83667,27.3421,-0.4897,-0.004909,-0.1352,0.4357,1.6102,36.95949882880641
2024-01-29,27.4073,27.9153,26.9022,27.5328,27.5328,108579,27.4501,0.2321,0.002318,0.0638,1.0132,3.7661,36.95752076569895
2024-01-30,27.5572,28.2233,27.5572,27.8476,27.8476,111469,27.876,1.1434,0.011369,0.3148,0.6662,2.4173,36.95655690032799
2024-01-31,27.1593,27.1593,27.0675,27.1172,27.1172,162646,27.1146,-2.623,-0.02658,-0.7304,0.0918,0.339,36.95670249850498
2024-02-01,26.9971,26.9971,26.9475,26.9555,26.9555,70550,26.9667,-0.5961,-0.005979,-0.1617,0.0496,0.1842,36.95793407239759
2024-02-02,26.9184,27.0661,26.9184,26.9973,26.9973,107155,26.9939,0.1549,0.001548,0.0417,0.1478,0.549,36.960112735667735
2024-02-05,26.9266,27.1283,26.9133,27.0637,27.0637,103965,27.0351,0.246,0.002457,0.0664,0.215,0.7988,36.9629998149537
2024-02-06,26.9336,26.9619,26.9336,26.9349,26.9349,70290,26.9435,-0.4756,-0.004768,-0.1287,0.0283,0.105,36.96628296804321
2024-02-07,26.9376,27.2704,26.9376,27.1657,27.1657,113976,27.1246,0.8566,0.00853,0.2307,0.3329,1.2356,36.96960995358581
2024-02-08,27.1326,27.1326,27.0638,27.0976,27.0976,106909,27.098,-0.2505,-0.002508,-0.0681,0.0688,0.254,36.97262640349953
2024-02-09,27.2504,27.3138,27.2504,27.2865,27.2865,52657,27.2836,0.6969,0.006945,0.1889,0.0633,0.2323,36.97501354955643
2024-02-12,27.4074,27.4074,27.3468,27.38,27.38,91132,27.378,0.3427,0.003421,0.0935,0.0605,0.2214,36.976521889676434
2024-02-13,27.7991,27.9636,27.7991,27.8735,27.8735,88005,27.8787,1.8025,0.017864,0.4935,0.1645,0.5919,36.97699724047226
2024-02-14,27.4438,27.4438,27.3635,27.413,27.413,116460,27.4068,-1.6521,-0.016659,-0.4605,0.0803,0.2934,36.9763964584327
2024-02-15,27.3527,27.8261,27.2858,27.4346,27.4346,53159,27.5155,0.079,0.000789,0.0216,0.5404,1.9804,36.97479123115805
2024-02-16,27.2536,27.2536,27.2058,27.2263,27.2263,72466,27.2286,-0.7593,-0.007622,-0.2083,0.0478,0.1756,36.97235962114401
2024-02-19,27.2325,27.2325,26.8235,26.9249,26.9249,67341,26.9937,-1.107,-0.011132,-0.3014,0.409,1.5249,36.96936635025169
2024-02-20,27.4171,27.5738,27.4171,27.5117,27.5117,92806,27.5009,2.1794,0.02156,0.5868,0.1567,0.5715,36.966134004079294
2024-02-21,28.9887,29.0608,28.9887,29.0199,29.0199,195517,29.0231,5.4818,0.053368,1.5081,0.0721,0.2486,36.963008286039056
2024-02-22,29.1689,29.1689,28.9832,29.095,29.095,54795,29.0824,0.2589,0.002586,0.0751,0.1857,0.6405,36.96032106161398
2024-02-23,28.4012,28.4012,28.3333,28.3728,28.3728,70933,28.3691,-2.4822,-0.025136,-0.7222,0.0679,0.2398,36.958355141484475
2024-02-26,27.1992,27.1992,27.1437,27.1666,27.1666,99130,27.1698,-4.2513,-0.043443,-1.2062,0.0555,0.2046,36.95731453871783
2024-02-27,26.8772,26.8772,26.7962,26.8144,26.8144,125109,26.8293,-1.2964,-0.013049,-0.3522,0.0809,0.3021,36.957303325761295
2024-02-28,26.3334,26.3334,26.3001,26.307,26.307,128483,26.3135,-1.8921,-0.019103,-0.5074,0.0333,0.1266,36.95831527928202
2024-02-29,27.2712,27.341,27.2712,27.2802,27.2802,113194,27.2975,3.6993,0.036326,0.9732,0.0698,0.2558,36.96023533710815
2024-03-01,27.3277,27.3277,27.2589,27.3004,27.3004,51397,27.2957,0.074,0.00074,0.0202,0.0688,0.2525,36.962852627121336
2024-03-04,27.1264,27.1633,27.0692,27.1082,27.1082,109163,27.1136,-0.7042,-0.007067,-0.1922,0.0941,0.3476,36.96588359821342
2024-03-05,26.7711,26.7711,26.5386,26.5548,26.5548,120803,26.6215,-2.0414,-0.020625,-0.5534,0.2325,0.8762,36.96900271896553
2024-03-06,26.1879,26.1879,26.0677,26.1336,26.1336,122398,26.1298,-1.586,-0.015987,-0.4212,0.1202,0.4611,36.971877422622725
2024-03-07,26.5588,26.6302,26.5588,26.6036,26.6036,119734,26.5975,1.7984,0.017824,0.47,0.0715,0.2691,36.974203548984285
2024-03-08,26.4857,27.0768,26.38,26.5729,26.5729,101129,26.6766,-0.1156,-0.001157,-0.0308,0.6968,2.6414,36.97573750796217
2024-03-11,26.6036,26.6036,26.2094,26.5458,26.5458,76119,26.453,-0.1018,-0.001019,-0.0271,0.3942,1.5041,36.97632176563519
2024-03-12,25.8659,25.8659,25.5076,25.7654,25.7654,121922,25.713,-2.9399,-0.029839,-0.7804,0.3583,1.4047,36.975900988725634
2024-03-13,25.3418,25.3418,25.125,25.2417,25.2417,106300,25.2362,-2.0325,-0.020534,-0.5237,0.2168,0.8631,36.97452719673471
2024-03-14,24.5897,24.5897,24.515,24.5651,24.5651,88906,24.5566,-2.6806,-0.027172,-0.6766,0.0746,0.3045,36.97235345265318
2024-03-15,25.4171,25.4641,25.4171,25.4387,25.4387,125286,25.44,3.5563,0.034945,0.8736,0.047,0.185,36.96961684624909
2024-03-18,25.625,25.9305,25.625,25.7432,25.7432,80956,25.7662,1.1969,0.011898,0.3045,0.3055,1.1921,36.966612657968305
2024-03-19,25.887,26.2526,25.887,25.9497,25.9497,55968,26.0298,0.8023,0.007991,0.2065,0.3656,1.4122,36.963662516424876
2024-03-20,25.848,25.848,25.7854,25.8081,25.8081,77488,25.8139,-0.5456,-0.005471,-0.1416,0.0626,0.2428,36.96107998138357
2024-03-21,25.776,26.496,25.6444,26.018,26.018,99464,26.0528,0.8133,0.008101,0.2099,0.8515,3.3205,36.95913723338531
2024-03-22,26.3881,26.4707,26.3881,26.4137,26.4137,118902,26.4242,1.5207,0.015092,0.3957,0.0826,0.3131,36.9580364068771
2024-03-25,26.8602,26.9913,26.8602,26.902,26.902,140263,26.9178,1.8488,0.018319,0.4883,0.131,0.4877,36.9578885840713
2024-03-26,26.4337,26.4337,26.1146,26.3299,26.3299,123875,26.2927,-2.1268,-0.021498,-0.5722,0.3191,1.2218,36.95870262977863
2024-03-27,25.7665,25.7665,25.6539,25.6973,25.6973,109624,25.7059,-2.4026,-0.024319,-0.6326,0.1126,0.4388,36.96038498449055
2024-03-28,25.6,25.6,25.4177,25.4866,25.4866,114147,25.5015,-0.8198,-0.008232,-0.2107,0.1823,0.7173,36.96275035877843
2024-03-29,25.5947,25.7044,25.5947,25.6341,25.6341,49039,25.6444,0.5788,0.005772,0.1475,0.1097,0.4287,36.965542112386906
2024-04-01,25.6517,25.9195,25.6517,25.7431,25.7431,101463,25.7714,0.4251,0.004242,0.109,0.2678,1.0441,36.96846007953549
2024-04-02,25.4797,25.4797,25.3492,25.4422,25.4422,69397,25.4237,-1.1688,-0.011756,-0.3009,0.1305,0.5149,36.97119282565719
2024-04-03,25.4546,25.5102,25.4546,25.4618,25.4618,57918,25.4755,0.0769,0.000769,0.0196,0.0556,0.2183,36.973450870937775
2024-04-04,25.4577,25.4577,25.3895,25.3936,25.3936,108161,25.4136,-0.2679,-0.002683,-0.0682,0.0682,0.2685,36.97499733809614
2024-04-05,25.4273,25.4273,25.4019,25.4019,25.4019,83363,25.4103,0.0328,0.000328,0.0083,0.0254,0.1001,36.97567278147792
2024-04-08,25.715,25.8295,25.715,25.7742,25.7742,81065,25.7729,1.4658,0.014551,0.3723,0.1145,0.4454,36.97541159711411
2024-04-09,25.7592,26.6564,25.7592,26.1467,26.1467,67971,26.1874,1.4451,0.014348,0.3725,0.8972,3.4832,36.974248328071404
2024-04-10,26.8355,26.9982,26.8355,26.9712,26.9712,163940,26.935,3.1536,0.031048,0.8245,0.1627,0.6061,36.97231326689224
2024-04-11,26.3801,26.3801,26.2181,26.3272,26.3272,112450,26.3085,-2.3879,-0.024169,-0.644,0.1619,0.6176,36.969817900218445
2024-04-12,25.7588,25.7588,25.4272,25.574,25.574,90638,25.5867,-2.8607,-0.029024,-0.7531,0.3316,1.3039,36.96703181774288
2024-04-15,25.5615,25.5615,25.4487,25.4858,25.4858,53812,25.4987,-0.3449,-0.003455,-0.0882,0.1127,0.443,36.964253604298456
2024-04-16,26.2896,26.4005,26.2896,26.3256,26.3256,83780,26.3386,3.2951,0.03242,0.8398,0.111,0.4222,36.96177885605056
2024-04-17,26.631,26.6657,26.631,26.639,26.639,56618,26.6452,1.1905,0.011834,0.3134,0.0347,0.1302,36.95986874517692
2024-04-18,26.5902,26.5902,26.5256,26.5636,26.5636,86318,26.5598,-0.2831,-0.002835,-0.0754,0.0646,0.2434,36.95872247437787
2024-04-19,26.3702,26.5118,26.208,26.3696,26.3696,116220,26.3632,-0.7303,-0.00733,-0.194,0.3038,1.1591,36.95845652453647
2024-04-22,26.5763,26.6479,26.5763,26.6213,26.6213,95793,26.6151,0.9542,0.009497,0.2516,0.0716,0.2695,36.959092855014504
2024-04-23,26.0761,26.0761,26.003,26.0296,26.0296,139696,26.0362,-2.2225,-0.022475,-0.5916,0.0731,0.281,36.96055724778684
2024-04-24,26.7291,26.8779,26.7291,26.851,26.851,82678,26.8194,3.1557,0.03107,0.8214,0.1488,0.5565,36.96268789854387
2024-04-25,27.2061,27.9285,27.2061,27.769,27.769,122375,27.6345,3.4186,0.033614,0.9179,0.7225,2.6555,36.96525326668327
2024-04-26,27.405,27.405,27.3645,27.3777,27.3777,135838,27.3824,-1.4091,-0.014191,-0.3913,0.0405,0.1482,36.96797721791572
2024-04-29,27.4198,27.504,27.4198,27.4765,27.4765,90447,27.4668,0.3612,0.003605,0.0989,0.0843,0.3073,36.97056873130807
2024-04-30,27.7032,27.7654,27.7032,27.7226,27.7226,116906,27.7304,0.8955,0.008915,0.2461,0.0622,0.2245,36.97275297650374
2024-05-01,28.7173,28.9773,28.7173,28.855,28.855,175570,28.8499,4.0849,0.040036,1.1324,0.26,0.9053,36.97430044406216
2024-05-02,28.636,28.7029,28.5943,28.653,28.653,67257,28.6501,-0.7001,-0.007025,-0.202,0.1086,0.3797,36.97505104294192
2024-05-03,29.0333,29.0819,29.0333,29.0408,29.0408,76544,29.052,1.3534,0.013444,0.3878,0.0486,0.1674,36.97493063697454
2024-05-06,29.147,29.147,29.0287,29.1002,29.1002,105929,29.092,0.2044,0.002042,0.0594,0.1184,0.4078,36.97395831502057
2024-05-07,29.351,29.395,29.351,29.3657,29.3657,102290,29.3706,0.9123,0.009082,0.2655,0.0441,0.1502,36.97224368789261
2024-05-08,29.2261,29.2261,29.1937,29.1969,29.1969,105904,29.2056,-0.5749,-0.005765,-0.1688,0.0323,0.1108,36.96997457155777
2024-05-09,28.6415,28.6415,28.472,28.5976,28.5976,83310,28.5704,-2.0525,-0.020738,-0.5993,0.1695,0.5952,36.96739643661815
2024-05-10,28.8558,28.8865,28.8558,28.8576,28.8576,97697,28.8666,0.9092,0.009051,0.26,0.0307,0.1063,36.96478587034418
2024-05-13,28.8637,28.8637,28.7777,28.8348,28.8348,68124,28.8254,-0.079,-0.00079,-0.0228,0.086,0.2988,36.96242091852579
2024-05-14,27.6091,27.6091,27.4901,27.5297,27.5297,202013,27.543,-4.5261,-0.046317,-1.3051,0.119,0.4329,36.96055148579284
2024-05-15,28.4362,28.4658,28.4362,28.4374,28.4374,118042,28.4464,3.2968,0.032437,0.9076,0.0296,0.1041,36.95937294393226
2024-05-16,28.6343,28.7123,28.6343,28.6696,28.6696,57878,28.672,0.8165,0.008132,0.2322,0.078,0.2724,36.95900573364778
2024-05-17,29.6061,30.3129,29.6061,29.7391,29.7391,191076,29.8861,3.7307,0.036628,1.0696,0.7068,2.3874,36.95948308732735
2024-05-20,30.4318,30.4716,30.4318,30.4411,30.4411,134734,30.4482,2.3606,0.023331,0.702,0.0397,0.1306,36.96074812083027
2024-05-21,30.2157,30.2157,30.0942,30.1703,30.1703,99792,30.16,-0.8898,-0.008938,-0.2709,0.1215,0.4037,36.96266053627884
2024-05-22,30.2856,30.3173,30.2856,30.287,30.287,76506,30.2966,0.3869,0.003862,0.1167,0.0317,0.1046,36.9650121533088
2024-05-23,30.0651,30.1949,29.9658,30.0936,30.0936,70643,30.0848,-0.6386,-0.006406,-0.1934,0.229,0.7643,36.9675495523609
2024-05-24,30.6436,30.713,30.6436,30.6593,30.6593,84701,30.672,1.8798,0.018623,0.5657,0.0693,0.2263,36.97000136911105
2024-05-27,30.8463,30.9078,30.8218,30.877,30.877,119923,30.8689,0.71,0.007075,0.2177,0.0861,0.2793,36.97210730190029
2024-05-28,30.9184,30.964,30.7891,30.9287,30.9287,101932,30.8939,0.1677,0.001675,0.0518,0.1749,0.5679,36.973645732900174
2024-05-29,29.9026,29.9026,29.5587,29.7763,29.7763,120536,29.7459,-3.726,-0.037972,-1.1524,0.3439,1.1633,36.97445703360292
2024-05-30,30.2489,30.3179,30.2489,30.2858,30.2858,138723,30.2842,1.7108,0.016963,0.5094,0.069,0.2282,36.9744601055984
2024-05-31,29.058,29.058,29.0286,29.029,29.029,159671,29.0386,-4.1496,-0.042381,-1.2567,0.0294,0.1013,36.97366044513492
2024-06-03,28.5593,28.5593,27.8847,28.3586,28.3586,115620,28.2675,-2.3096,-0.023367,-0.6705,0.6746,2.4193,36.972148934316166
2024-06-04,29.2182,29.5124,29.2182,29.3382,29.3382,134006,29.3563,3.4544,0.033961,0.9796,0.2942,1.0069,36.97009155438665
2024-06-05,29.385,29.7383,29.385,29.7086,29.7086,137060,29.6106,1.2626,0.012547,0.3704,0.3533,1.2025,36.967711181205395
2024-06-06,30.3773,30.4111,30.3773,30.3808,30.3808,106300,30.3897,2.2624,0.022372,0.6721,0.0339,0.1115,36.96526345725016
2024-06-07,30.3677,30.3677,30.2727,30.2881,30.2881,109503,30.3095,-0.3051,-0.003056,-0.0927,0.095,0.3137,36.96300935049103
2024-06-10,30.1109,30.1109,29.483,29.9727,29.9727,86248,29.8555,-1.0413,-0.010467,-0.3154,0.6279,2.1296,36.9611873442431
2024-06-11,30.0838,30.161,30.055,30.0866,30.0866,82364,30.1009,0.3801,0.003793,0.1139,0.1061,0.3529,36.959988220166714
2024-06-12,30.3911,30.5713,30.3911,30.404,30.404,131089,30.4555,1.055,0.010494,0.3174,0.1802,0.5929,36.95953509928318
2024-06-13,31.2491,31.3393,31.2491,31.2973,31.2973,135159,31.2952,2.9379,0.028956,0.8932,0.0902,0.2887,36.95987082712478
2024-06-14,31.0253,31.0253,30.8315,30.9204,30.9204,75125,30.9257,-1.2043,-0.012116,-0.3769,0.1938,0.6286,36.960953992557094
2024-06-17,30.9693,31.4745,30.7567,31.151,31.151,53369,31.1274,0.746,0.007432,0.2307,0.7179,2.3341,36.96266394173961
2024-06-18,31.1082,31.1411,31.1082,31.11,31.11,69146,31.1198,-0.1317,-0.001317,-0.041,0.0329,0.1057,36.964814188838695
2024-06-19,30.7431,30.7431,30.6165,30.7124,30.7124,83952,30.6906,-1.2781,-0.012864,-0.3976,0.1266,0.4135,36.96717273584977
2024-06-20,30.5264,30.5264,30.4687,30.4959,30.4959,95324,30.497,-0.7047,-0.007072,-0.2164,0.0577,0.1893,36.969487089347936
2024-06-21,30.8645,30.8723,30.668,30.7763,30.7763,93102,30.7722,0.9193,0.009151,0.2803,0.2042,0.666,36.97151127808526
2024-06-24,31.2052,31.3078,31.2052,31.2077,31.2077,98738,31.2402,1.4017,0.01392,0.4314,0.1025,0.3286,36.973031981851186
2024-06-25,31.3411,31.7389,31.3411,31.6532,31.6532,61363,31.5777,1.4277,0.014176,0.4456,0.3977,1.2691,36.97389099740927
2024-06-26,32.2364,32.3115,32.2364,32.2445,32.2445,81845,32.2641,1.8679,0.018507,0.5913,0.0751,0.233,36.97400167711345
2024-06-27,32.1446,32.1446,32.0408,32.095,32.095,52969,32.0935,-0.4636,-0.004647,-0.1495,0.1038,0.324,36.973357634259465
2024-06-28,32.1194,32.3071,32.1194,32.2637,32.2637,104041,32.2301,0.5258,0.005244,0.1688,0.1877,0.5843,36.97203284447944
2024-07-01,32.1883,32.1883,31.7974,32.0755,32.0755,99588,32.0204,-0.5833,-0.00585,-0.1882,0.391,1.2295,36.970173194379576
2024-07-02,31.579,31.579,31.2229,31.3223,31.3223,120754,31.3747,-2.3483,-0.023763,-0.7532,0.356,1.1403,36.96798043842216
2024-07-03,31.1693,31.1693,31.0433,31.1113,31.1113,118334,31.108,-0.6736,-0.006759,-0.211,0.126,0.406,36.965690326031385
2024-07-04,31.382,31.451,31.382,31.3963,31.3963,101858,31.4098,0.9161,0.009119,0.285,0.0691,0.22,36.963547268602625
2024-07-05,30.6918,30.6918,30.5063,30.6611,30.6611,82182,30.6197,-2.3418,-0.023696,-0.7352,0.1855,0.6081,36.9617782672395
2024-07-08,30.4212,30.4212,30.3144,30.3908,30.3908,70231,30.3755,-0.8816,-0.008855,-0.2703,0.1068,0.3524,36.96056888111195
2024-07-09,30.1541,30.1541,30.0948,30.1112,30.1112,107273,30.12,-0.92,-0.009242,-0.2796,0.0594,0.1972,36.96004377914037
2024-07-10,30.5702,30.6608,30.5702,30.6302,30.6302,87576,30.6204,1.7235,0.017088,0.519,0.0906,0.2965,36.96025391164116
2024-07-11,29.9161,29.9161,29.6591,29.8862,29.8862,121230,29.8205,-2.4289,-0.024589,-0.744,0.257,0.8665,36.96117161941001
2024-07-12,29.8282,29.9079,29.5805,29.6723,29.6723,75585,29.7202,-0.7156,-0.007182,-0.2139,0.3274,1.1068,36.96269414353813
2024-07-15,29.8137,29.8137,29.6006,29.6923,29.6923,87294,29.7022,0.0673,0.000673,0.02,0.2131,0.7199,36.964655101926596
2024-07-16,29.532,29.662,29.532,29.5562,29.5562,49128,29.5834,-0.4585,-0.004596,-0.1362,0.1301,0.4405,36.9668426537884
2024-07-17,30.2863,30.4108,30.2863,30.3012,30.3012,145218,30.3328,2.5208,0.024896,0.7451,0.1245,0.4111,36.969022370916086
2024-07-18,29.8745,29.8745,29.7339,29.7724,29.7724,87596,29.7936,-1.7453,-0.017607,-0.5289,0.1406,0.4727,36.970962347881205
2024-07-19,29.6984,29.741,29.6809,29.7084,29.7084,54371,29.7101,-0.2149,-0.002152,-0.064,0.0601,0.2024,36.97245786284856
2024-07-22,29.6749,29.6749,29.333,29.6296,29.6296,76047,29.5459,-0.2652,-0.002655,-0.0788,0.3419,1.1656,36.97335296788027
2024-07-23,29.4588,29.6473,29.3702,29.4461,29.4461,115248,29.4879,-0.6195,-0.006214,-0.1835,0.2771,0.9436,36.97355673324778
2024-07-24,29.3587,29.3587,28.9481,29.096,29.096,106963,29.1343,-1.1889,-0.01196,-0.3501,0.4106,1.4184,36.97305245557628
2024-07-25,29.1191,29.3512,29.0653,29.2175,29.2175,103952,29.2113,0.4178,0.004169,0.1216,0.2859,0.9837,36.971898900600465
2024-07-26,29.2837,29.4427,29.1162,29.175,29.175,87556,29.2446,-0.1454,-0.001455,-0.0425,0.3265,1.1215,36.97022350566922
2024-07-29,29.1994,29.5111,29.1994,29.4525,29.4525,116582,29.3877,0.951,0.009465,0.2774,0.3117,1.0674,36.968208323306065
2024-07-30,28.7865,28.7865,28.7464,28.7577,28.7577,107527,28.7635,-2.359,-0.023873,-0.6948,0.0401,0.1393,36.966070253987944
2024-07-31,29.7652,29.8302,29.7652,29.7675,29.7675,169335,29.7876,3.5113,0.03451,1.0098,0.065,0.2183,36.964037712882494
2024-08-01,30.0368,30.2423,30.0368,30.2121,30.2121,120867,30.1637,1.4936,0.014826,0.4446,0.2054,0.684,36.962326239323666
2024-08-02,30.1687,30.1983,30.0588,30.0857,30.0857,103300,30.1142,-0.4184,-0.004193,-0.1264,0.1395,0.4639,36.961115652242235
2024-08-05,30.6921,31.033,30.6921,30.7913,30.7913,77102,30.8388,2.3452,0.023182,0.7056,0.3409,1.1107,36.960531171493884
2024-08-06,30.6434,30.6434,30.2478,30.2698,30.2698,82300,30.387,-1.6934,-0.017079,-0.5214,0.3956,1.308,36.960630485548194
2024-08-07,31.0521,31.1605,31.0521,31.0971,31.0971,163483,31.1032,2.733,0.026963,0.8273,0.1084,0.3492,36.96139809893087
2024-08-08,31.6152,31.8403,31.6152,31.7949,31.7949,63761,31.7501,2.2437,0.022189,0.6977,0.2251,0.7121,36.962747508505586
